id	content	labels
1548	The Kenyan government has set the Maasai tribe on people and are adopting harsh steps for those who are flouting lockdown rules in the country	0
5225	False YouTube channel published a radio-show-style report with false headline saying novel coronavirus is in the Philippines	0
3198	A group of Muslim boys licking utensils to spread coronavirus	0
5127	“Some Japanese people infected with the novel coronavirus were refused from a charter flight from Wuhan to Tokyo (on Jan.30) without any Japanese legal basis.”	0
6392	CDC has activated its emergency operations center. They expect more US cases	0
487	The Vatican reports that Pope Francis tested negative for the coronavirus before a second test came back positive	0
5166	Video of a girl dying of coronavirus in a shopping mall	0
4491	Man in hospital after eating bat	0
3401	H1N1 was more lethal than COVID-19 in Brazil	0
4306	“NYC man drops dead in middle of street — suspected coronavirus!”	0
3450	There is science behind Indian Prime minister Modi’s 5 PM clapping initiative: Clapping generates vibration which can kill Coronavirus. Also, 22 March 2020 is Amavasya	0
4133	Felipe Gonzalez, ex-Prime minister of Spain, says that the Spanish coalition government cannot face the covid crisis	0
6999	Antiboitics are effective in preventing and treating the covid-19 virus	0
5132	No Video of a woman eating bat soup and its relation with the coronavirus outbreak	0
259	GATES FOUNDATION & OTHERS PREDICTED UP TO 65 MILLION DEATHS from the coronavirus now spreading	0
1602	Prince Charles Infected With Coronavirus After Meeting Singer Kanika Kapoor	0
4619	Misleading Health authorities say shaving beard protect form CoV	0
6940	UK GOV: You are not allowed to go for a walk or a bike ride to get fresh air	0
528	Muslims are proved not to get coronavirus	0
5047	Scientists claim Wuhan coronavirus is HIV-1 engineered “super weapon”	0
3548	59 Church Congregation in Africa Killed After Drinking Dettol to Prevent Corona	0
6866	The novel coronavirus can't be transmitted in areas with hot and humid climates	0
5293	The SARS-CoV-2 was created in 2003 in the United States	0
6746	cold weather and snow can kill the new coronavirus	0
1759	Drinking bitter melon juice can cure coronavirus	0
1646	Indian government has declared a Restricted Movement Order from March 18, 2020 to March 31, 2020, in view of the coronavirus outbreak	0
3724	No, you won’t be charged with a 135 euro fine if you’re driving with several other persons in your car during the lockdown	0
315	The Bill & Melinda Gates Foundation is a donor to both Pirbright and vaccine development to suggest that the current outbreak virus has somehow been deliberately manufactured to attract funding for the development of a vaccine	0
3113	Koreans who were on the cruiseship ‘Diamond Princess’ cannot be brought back	0
3571	A WhatsApp chain that claims that during the Alert State, the government will begin to record all calls and track social media publications of citizens	0
4519	Spices can ward off Corona Virus	0
6835	Trump called coronavirus a hoax	0
187	Before it reaches the lungs, the coronavirus remains in the throat for four days and that drinking a lot of water and gargling with warm water & salt or vinegar eliminates the virus	0
6657	the number of Chinese people in Britain with confirmed cases of coronavirus is still fewer than the number of Chinese people doing comedy so if you see a Chinese person on the tube and ass	0
4417	A Facebook post saying that people who died after being infected by the novel coronavirus can’t receive any mortuary care	0
1684	Office memorandum regarding the declaration of holidays in four states by MOHFW due to COVID-19	0
23	"A People's Daily video claiming to show ""full-front disinfection work"" in Wuhan included footage taken at an airport in Taiwan"	0
5302	“Confirmed cases” of the novel coronavirus or 2019 nCoV were recorded at the Philippine Bank of Communications (PBCom) Tower in Makati City, according to a message that circulated Friday, January 24	0
384	Coronavirus is just “the damn flu.”	0
1839	The Indian government raided The Medical City and other private hospitals, taking away their personal protective equipment (PPE)	0
3806	Prime Minister Conte has foregone 20% of his salary due to Covid-19	0
4632	French far right leader Marine Le Pen says that the EU didn’t do anything against the outbreak	0
3306	A website claiming that China has confirmed that patient zero had sex with a bat	0
3505	MOSTLY Says a “5G LAW PASSED while everyone was distracted” with the coronavirus pandemic and lists 20 symptoms associated with 5G exposure	0
3808	Crocodiles were spotted swimming in the canals of Venice without the bustle of tourists	0
3259	Myanmar’s former military junta donated Ks 1000 Lakhs to COVID-19 fund	0
3203	FALSE and If people get infected with CoVid-19, they may not be able to fully recover	0
312	A video of a parasite being removed from a person's lips, suggesting the procedure was somehow related to the new coronavirus	0
4825	Coronavirus cases reported in Rome, Georgia	0
4400	An image has been shared in multiple posts on Facebook and Twitter alongside a claim that it shows China administering the “world’s first new coronavirus vaccine” after the global outbreak of the novel coronavirus, COVID-19	0
3137	João Doria, governor of São Paulo, forbade doctors to give chloroquine to COVID-19 patients	0
4905	Vietnam government gave free face masks on the streets	0
5101	Says the coronavirus isn’t new because “Lysol has it listed as one of the viruses that it kills.”	0
4449	Donating Plasma Or Blood Is Free Testing For The coronavirus	0
4328	The head of Coordinated Emergences, Fernando Simon, has said that is better to get coronavirus now, because later it will be no space in hospitals	0
4223	Argentine President Alberto Fernández said that “the WHO recomended to drink hot drinks because heat kills the virus” (about coronavirus)	0
4276	Quito is the second city with the highest probability of infection	0
84	"BBC News reported that actor Daniel Radcliffe was the ""first famous person"" to contract the coronavirus"	0
4717	Chinese people flee to Vietnam due to cov	0
5144	Coronavirus hits 15% fatality rate	0
3799	A post claims that there are no cases of the new coronavirus in Russia	0
3077	Castilla La-Mancha prohibits the use of adapted diving masks in patients with COVID-19	0
4588	Taiwanese president and the former president were infected. The former president died	0
5061	Caption on YouTube: “doctor affected by the virus hospital wuhan china”	0
3127	Seven photos have been shared repeatedly in multiple posts on Facebook and Twitter, alongside a claim that they show vegetables donated to disadvantaged people during a curfew prompted by the novel coronavirus pandemic in Sri Lanka	0
5306	A post claims that you have to wear a disposable mask with the blue side out if you are sick and white side out if you are not	0
5200	Bill Gates predicted and simulated the COVID-19 pandemic	0
115	Donating blood requires that you be administered a free test for the COVID-19, a disease caused by the coronavirus	0
1787	The Chinese Government has locked up residents in Wuhan, which is the epicenter of the COVID-19 epidemic; that has now become a ghost city	0
1829	#Belgium prohibits sexual acts of more that 3 people after 500 person #orgy spread #coronavirus. However, #bestiality is still allowed.”	0
1722	Bill Gates, the Microsoft billionaire published a long message, encouraging people to reflect positively on their lives during the coronavirus outbreak	0
400	Trump’s Katrina: MSNBC hopes Americans die from coronavirus to hurt president	0
393	All US citizens are entitled to $700 USD per week to stay at home to avoid the spread of COVID-19 novel coronavirus, starting from March 17	0
1650	Sachin Tendulkar has called for stopping the sale of meat due to Coronavirus outbreak	0
6763	a tiger was tested for COVID-19	0
3442	Images of BJP men smearing cow dung on one another after their party leader Suman Haripriya has said that cow dung may help cure Coronavirus	0
4170	image showing italian doctors exhausted and sleeping	0
6843	something specific to COVID-19, this new coronavirus strain-its small size- makes it unable to be protected against	0
1767	Antibiotics can be effective in preventing #Coronavirus	0
6409	tRUmp's 2020 budget proposal recommended 12% cut to Dept of Health & Human Services, 10% cut for CDC. It also called for a $236 million cut to chronic disease prevention & a $102 million cut to emerging and zoonotic diseases	0
3314	China Killed Pigs For Fear of coronavirus	0
1570	A video of policemen using batons on people in an alley is viral on social media calling the incident as police retaliation in Indore, Madhya Pradesh where a medical team was attacked by locals on April 1. The medics were visiting the area to screen locals for Coronavirus	0
85	Staff at Gold Coast Hospital in Australia rolled in a Wilson volleyball to keep Tom Hanks company in quarantine after he was diagnosed with the coronavirus	0
389	The New York Times exposed the real reason behind coronavirus hype: Crash the market to harm Trump’s re-election chances	0
5259	The coronavirus was created and patented by an American lab two years before the pandemic	0
239	Drinking chlorine dioxide can cure the new coronavirus	0
4705	Video shows the suspected infected people in eastern Turkey, Van	0
4336	Manuela Carmena, ex-mayor of Madrid, got infected of coronavirus	0
3388	Did Pollution Rate Decreased in the Aftermath of coronavirus Outbreak	0
6609	Last week, one of Harvard's most prominent scientists was arrested. He is a participant in China's Thousand Talents recruitment program, an initiative that prosecutors say has been weaponized to steal trade secrets	0
3638	First death from coronavirus in Barranquilla, Columbia	0
4938	Doctors confirm that the novel coronavirus may arrive in Brazil through AliExpress packages	0
4735	The drug “arbidol” can help from the new coronavirus	0
6855	Coronavirus changes the color of human blood	0
244	The new coronavirus, also known as 2019 novel coronavirus, or 2019-nCoV, and HIV, largely based on an unpublished manuscript by scientists in India	0
328	The 14 hour-long self imposed curfew will break the chain of transmission as the lifespan of the novel Coronavirus is 12 hours	0
1605	Chinese authorities identified a 24-year old man Yin Dao Tang from Hubei province as the first case of the novel coronavirus that emerged on November 17	0
3308	A Facebook post suggests that a scientist in the United States has found a cure for coronavirus	0
3632	A video claiming to be of Canadian Prime Minister Justin Trudeau’s wife Sophie Grégoire Trudeau who is infected with Coronavirus	0
4618	A text post with instructions from “a Lithuanian doctor”, giving advice to potentially infected with coronavirus	0
402	The WHO coronavirus test “was a bad test.”	0
3792	It is forbidden to be more than one in a car in France during the confinement	0
3875	La Paz, Gregorio Marañon or 12 de octubre hospitals are closing because the are over capacity	0
1762	The Government is likely to impose Financial Emergency in India to tackle the crisis caused by #Covid19	0
2948	A meme replicates a Nostradamus prophecy foretelling the 2020 COVID-19 coronavirus disease pandemic	0
6922	Covid-19 was given its name by geographic references	0
6445	Wuhan quarantine is for preventing spreading the virus out. Due to long incubation time perfectly healthy feeling ppl may spread the virus. They also cannot be screened and cleared for travel... It's a very difficult situation	0
3321	Drinking tea can help cure COVID-19	0
1648	A video shows passengers, infected with the novel Coronavirus, disembarking a flight from Italy at the Dakar airport of Senegal. In the clip, passengers can be seen getting off a bus and rushing away as emergency workers tend to several women coughing and lying on the airport tarmac	0
4093	A meme shared on Facebook and Twitter claims to show an image of fully stocked shelves of toilet paper, purportedly during the 2009 H1N1 outbreak, above another of barren shelves during the ongoing COVID-19 pandemic	0
4134	The current coronavirus has been “manufactured” in Wuhan	0
6590	#onevirus breaks out and the whole cruise got to be placed in quarantine	0
3434	Details of three Coronavirus positive cases reported in Kothapet (Hyderabad, India)	0
3429	Hold your breath for 10 seconds to check if you have coronavirus or not	0
3092	WHO reported that Coronavirus lasts upto 8 hours on cabbages thus, cabbage consumption should be restricted	0
4438	If the coronavirus gets in your mouth, “drinking water or other liquids will WASH them down through your esophagus and into the stomach. Once there in tummy … your stomach ACID will kill all the virus.”	0
4551	Ambulance health care workers are transporting a corona patient in The Hague (The Netherlands), dressed in white protective suits	0
1825	Police Punishing in highway Roaming freely in Assam Bandh. Punishing ... Disobeying Lockdown. of CORONA-VIRUS	0
4036	Irene Montero is caughing on someone during the 8M women protest	0
3257	The virus can be overcome by drinking hot water every 15 minutes, avoiding cold drinks and ice cream, going out in the sun to kill the virus, as well as the “self-diagnostic guideline”, i.e. if you hold your breath for 10 seconds and then you do not cough, you do not choke,you do not feel any tension in the lungs than you have no cystic fibrosis in the lungs and the situation is not irreversible	0
3575	Breathing steam from boiling citrus peels prevents and cures coronavirus	0
1655	US President Donald Trump announced that Swiss diagnostics and drugmaker Roche will launch a vaccine against the Coronavirus soon and that millions of doses were already ready	0
3536	People from Riberalta, Bolivia were punished for demanding food	0
4570	Beware of “ฝนเหลือง” – Yellow rain (Agent Orange) coming with a storm from China. It brings chemical and virus	0
4917	Coronavirus has not “hit” Ghana	0
471	The coronavirus was invented and patented in the USA and then planted in China	0
4797	Residential building was set on fire in Wuhan to control spread of coronavirus	0
6655	Since the question of investments into pandemic vaccines came up here recently. Will the hundreds of billions of economic losses caused by nCoV now be an incentive for countries to maybe invest a few billion $ into pre-pandemic vaccines and production infrastructure	0
6439	CDC IS WORKING TO GET EMERGENCY USE AUTHORIZATION FROM FDA FOR A DIAGNOSTIC TEST TO DETECT THE WUHAN CORONAVIRUS: POLITICO	0
3325	Misleading video claims a Chinese market is the cause for the coronavirus	0
3	A video clip supposedly showed that the exponential spread of a new coronavirus faster than SARS, Ebola, and Swine Flu	0
4337	Thieves in Madrid pretending to be doctors to steal in people’s houses	0
4898	China seeks court approval to kill over 20,000 coronavirus patients to stop the spread of the outbreak	0
1776	American scientists have already developed a cure for Covid-19. The post comes along with an image that claims to be the medicine for COVID-19 by the name “COVID-19 IgM/IgG”	0
6505	Reasons For China’s Unreliable Death And Infected Statistics Finally Revealed-Insufficient Test Kits, Also Cambodia Reports First Case	0
542	Cocaine kills corona virus, scientists is shocked to discover that this drug can fight the virus	0
3088	UN is giving humanitarian aid in coronavirus emergency	0
5185	Emergency nofication issued by Health Ministry about coronavirus and recommendations	0
6644	China hotpot shares, Haidilao, Hong Kong restaurant stocks fall	0
5154	Philippines’ “local mainstream media” didn’t report that the novel coronavirus (2019-nCoV) has a low mortality rate	0
4611	Clients of a brothel in the Spanish city of Valencia are quarantined after one of their employees has tested positive for coronavirus	0
5208	10,000 people have died because of coronavirus in Wuhan	0
3197	Doctored image of Donald Trump shared claiming he asked people to chant Hare Krishna Hare Rama	0
4078	A video shows an Italian doctor who says that nobody died only from coronavirus in Italy, that it’s not more dangerous than a flu	0
2849	Covid-19 positive cases in Nagapur reach 59, a team from Sweden coming to Nagpur to conduct tests	0
3883	New coronavirus can survive 9 days on the road; you should keep your shoes out, a doctor from Milan says	0
4081	COVID-19 arrived in the US by train	0
4266	Says COVID-19 came to the United States in 2019	0
4360	Hundreds of Italian families are running away from the virus to Africa	0
4339	The Italian department of civil protection has communicated that since the 16h of March there is the possibilty that will be introduce the bio-containment BSL-4	0
4274	Vitamin C and lemon water prevent coronavirus	0
3355	Former Iraqi President Saddam Hussein Talking About coronavirus	0
4049	Says a military Humvee labeled “COVID-19 quarantine team” was on Interstate 696 in Michigan	0
4900	There is a patent for the 2019-nCoV coronavirus	0
12	If you can hold your breath without coughing, discomfort, stiffness, or tightness, your lungs do not suffer from fibrosis and therefore you have no COVID-19 infection	0
49	A Nostradamus prophecy foretells the 2020 COVID-19 coronavirus disease pandemic	0
5190	A person died of hematemesis in Beitou. He was then diagnosed with 2019n-Cov. Wear a mask in Taipei	0
3014	The World Health Organization has prescribed a lockdown strategy to tackle COVID-19 which India is following	0
2903	A Facebook post claims that a group of CEOs left their positions ahead of the COVID-19 pandemic	0
280	"The University of Vienna has sent a memo warning people with coronavirus symptoms not to take ibuprofen, ""because it has been discovered that it increases the speed of reproduction of the coronavirus Covid-19 in the body and this is the reason why people in Italy have reached the current bad stage and rapid spread"	0
3617	59 people from Kenya die after drinking Detol when Prophet Rufus Phala of AK Spiritual Christian Church told them to do so to prevent COVID19 infection	0
476	The coronavirus discovered in Wuhan, China, was staged to cover-up the public health crisis caused by the intensive 5G roll-out in Wuhan in 2019	0
5064	Novel coronavirus is not a new virus	0
339	Royal Mail has instructed staff to step away from customers when making deliveries, and if necessary to sign for items on their behalf	0
1784	OMG: China needs coronavirus SWAT (special weapons and tactics) police team to arrest this drop dead virus victims	0
1809	A video of a moving train carrying trucks is going viral as proof of how essential goods are being supplied around India amid the countrywide lockdown over the outbreak of coronavirus. The video is being shared with the following message: “This is how all essential materials reaching throughout country, while state borders are sealed. Modi hai toh mumkin hai”	0
2919	Says COVID-19 remains in the air for eight hours and that everyone is now required to wear masks “everywhere.”	0
5262	Mostly Event 201 “gave out stuffed souvenir coronavirus toys” to “commemorate” novel coronavirus outbreak	0
3228	Video shows re-opened wet market in China 	0
4808	A video shows a family killed by the coronavirus amid China’s multi-city lockdown	0
4681	The name coronavirus on disinfecting spray can reaffirms that the virus was known before the outbreak and might be planned	0
7030	Blood donations will get you a free test	0
3670	PARTLY The coronavirus did not reach the Chinese cities of Beijing and Shanghai, as well as Russia and North Korea	0
4416	Partially Claim that photos show dogs being killed in China as part of efforts to combat COVID-19	0
3651	Why you should not take seriously this card on the efficacy of chloroquine	0
52	"""The Simpsons"" TV show predicted the 2020 new coronavirus outbreak in a 1993 episode"	0
3528	New York hospitals treating coronavirus patients with vitamin C	0
6757	None of the nurses are wearing masks, not even surgical masks	0
6652	"""Video diary of Wuhan man whose wife is infected with Coronavirus"""	0
3554	President Giammattei gave instructions that were contradictory to the published law regarding COVID-19 mesures	0
4816	USPS stops accepting items for China and HK	0
5057	“Scientists found similar sequences in the coronavirus and in the HIV”	0
6391	Based on current information, the immediate health risk ... to the general American public is deemed to be low at this time. Nevertheless	0
3386	US Army Sells Food Just Like Egyptian Army	0
6834	Richard Wilkins was 'recently in the company of Olivia Newton-John and Paul Hogan' since contracting coronavirus	0
3684	A treatment for COVID-19 to be manufactured in Uganda	0
6495	Corona virus is manmade	0
3847	Mostly A photo shows coffins of people who died because of coronavirus in Italy – it shows that the virus is dangerous and you should stay inside	0
356	Scientists knew about the new coronavirus long ago and called it “Disease X”	0
1686	Highway Hotels Are Serving Biryani With Impotency Drugs	0
4051	Insurance companies will stop covering auto accident policies under the alarm state	0
6470	No termination of flights and trains from #Wuhan hence allowing #ChinaPneumoniaentering HONGKONG, putting all lives of medical frontline workers in jeopardy	0
6918	Olivia was exposed to friend @RichardWilkins after he tested positive for covid-19	0
4053	Partially President Giammattei said that the economic activity would be limited but didn´t mention call centers and maquilas	0
351	World Health Organization has advised public against using paper money	0
5243	Coronavirus spreads in Ecuadorian cities (Quito – Guayaquil)	0
3987	Mostly Novel coronavirus can be eliminated by drinking lots of water and gargling with warm water mixed with salt or vinegar	0
6435	Latest research published today in @TheLancetPH finds no vaping epidemic in NZ	0
4790	Drinking much hot water can prevent getting COVID-19	0
4205	A vaccine for the 2019 novel coronavirus has been found and there will be no more deaths due to the coronavirus	0
5173	Ministry of health’s emergency notification to the public about coronavirus outbreak	0
252	The coronavirus was created by a Chinese spy team	0
3287	Not a single Muslim died of Coronavirus in China	0
6666	The number of new cases from China's coronavirus epidemic dropped for a third consecutive day, but global concern remains high about its spread	0
337	Clapham junction now. They locking us down by Stealth. Putting all the pieces in place then it lock down. Tanks on the motor way last night under the cover of darkness	0
6501	Sen @kikopangilinan urges the government to impose a preemptive ban of visitors from Wuhan, China	0
4450	Novel coronavirus has 99.7 survival rate	0
2921	China develops COVID-19 vaccine	0
51	"Author Dean Koontz predicted the 2020 new coronavirus outbreak in his 1981 novel ""The Eyes of Darkness."""	0
3780	People with type O blood are more resistant to COVID-19	0
7062	Sarah Elago being disseminated by evil individuals and organizations	0
4436	A television news report about a US biotech company has been viewed thousands of times on Facebook alongside a claim that the company successfully created a vaccine for the novel coronavirus, COVID-19, within “three hours”	0
5141	Video of a doctor fainted on the floor after getting infected with coronavirus	0
6738	Bihar has cases with no contact or foreign travel history	0
4552	Post says “sanitizer will do nothing for the coronavirus.”	0
5284	The virus was created by humans and patented	0
4580	Local news channel in Ecuador confirms more people are infected with coronavirus	0
5106	Corona Virus Has Been Discovered Since 2012 by Ali Mohamed Zaki	0
6769	The proper way to wear a medical mask is with the colored side on the outside if you are sick and don't want to spread your germs and with the white side out if you're not sick and want to stop germs from getting in	0
4743	Coronavirus is a biological warfare weapon	0
138	Drinking boiled water will prevent coronavirus	0
6924	Douglas County School System administrators have been investigating a social media post that shows that an Alexander High family is under quarantine for coronavirus (COVID-19)	0
1594	Red Alert: These areas have been blacklisted 1. Nal Bazar 2. Mohd Ali Road 3. Bhindi Bazar 4. Dongri 5. Madanpura 6. Kala Pani 7. Saat Rasta ! The blacklisted areas are beyond police control so the police has called in the military. now the military will keep a strict vigil on these areas and can use baton and rubber bullets to bring things under control. So, please stop venturing out of your houses immediately. Share this with everyone	0
155	Only Those Over 60 Years Of Age And Those With Existing Health Problems Are At Risk From The Coronavirus	0
6485	INDIA need to cancel any flight from China as well If 90000 people were affected with coronavirus in Wuhan. One patient could affect 14 people according to the medical staff of China	0
5271	“In ‘Resident Evil’ the Umbrella Corporation releases a virus that infects the people of Raccoon City. A biological research lab with the exact same logo as the Umbrella Corporation can be found in the city where the coronavirus outbreak originated.”	0
211	The Trump administration cut the Centers for Disease Control and Prevention’s anti-pandemic work in over 40 countries to just 10	0
1618	An Italian man committed suicide by jumping off a building after his entire family succumbed to the deadly COVID-19 disease	0
6662	Even in smaller cities like Bozeman, restaurants like the Bamboo Garden have seen a dip in business, especially this last week	0
3607	Audio clips from a doctor that works for Argentina´s most important lab testing for coronavirus	0
5078	The coronavirus is a “virus weapon”, as lethal as Ebola. Everyone who is infected dies	0
360	The new coronavirus is 400-500 micro and for this reason wide enough to be stopped by masks	0
3747	No You shouldn’t take Ibuprofen because it appears that this drug would enhance and accelerate the effects of Covid-19	0
4407	As Of March 7, 2020, Tanzania And Zambia Had Confirmed First Cases Of coronavirus	0
4822	Police Publicly Kill A coronavirus-Infected Woman In China	0
4129	Eating salt on the onion will eliminate the coronavirus	0
4887	Says the 2019 coronavirus “causes sudden death syndrome.”	0
6508	Wuhan Coronavirus Infections Could Be 30 Times Higher Than Official Total	0
4263	Says Nancy Pelosi was “caught trying to include abortion funding in bill to combat coronavirus.”	0
1770	Angry Citizens Did Not Place A Naked Statue Of Trump In New York City Due To His Inability To Contain COVID-19 Situation	0
7007	gargling salt water or avoiding cold food and drink stops the infection	0
1755	MCI advisory being circulated on social media, stating that MBBS UGs and students will be recruited for assistance in healthcare against #Covid19	0
3049	Is there a censorship against the use of chloroquine as a treatment	0
6670	1,000 cases of espionage, with Chinese spies infiltrating the State Department, CIA and DIA	0
6798	Drinking hot tea kills the virus	0
4213	Photo purportedly showing Tom Hanks holding a volleyball, claiming the hospital staff in Australia gave it to him as a tribute and to cheer him up while in quarantine	0
3807	People who replied to a government text with texts saying they won’t respect confinement measures are now facing justice	0
5203	Keeping your throat moist by drinking water prevents contamination	0
1624	Russia to donate mobile hospital worth KGS 5.5 mln to Kyrgyz Emergency Ministry	0
3878	France will pay rent, light and gas during quarantine for its citizens	0
3130	partially A table comparing COVID-19 stats for countries that did impose lockdown against countries that didn’t	0
3202	After 23:30, the city will be disinfected by a helicopter and the doors and windows should be closed	0
6829	coronavirus is no worse than the flu for young people	0
3473	Video broadcast on networks allegedly shows the ‘first killed by COVID-19 in Ibagué’, in Columbia	0
3464	In a statement, Russian President Valdimir Putin said that Russian citizens have to choose between quarantine and prison	0
3410	Mostly Dolphins and swans return to Italy waterways after COVID-19 lockdown	0
5112	Corpses are scattered across a street in Wuhan, China after being infected with the novel coronavirus	0
168	Nancy Pelosi wouldn’t release 8.5 billion for Coronavirus without abortion funding, so Trump went around her to declare a National Emergency and got 50 billion	0
4364	Iran’s former president Mahmoud Ahmadinejad: It is clear to the world that the mutated coronavirus was produced in lab, manufactured by the warfare stock houses of biological war belonging to world powers	0
6853	?Lysol 'knew' of the new coronavirus before the outbreak happened	0
6551	Bullet shot in Wuhan now	0
4910	Sanitizer manufacturer Dettol knew about 2019 Novel coronavirus before it was actually reported	0
7059	viral message claiming WHO has released lock down schedule	0
6394	BEWARE! THE CHINA VIRUS HAS LANDED IN US	0
6360	"Secretary Wilbur Ross on the coronavirus outbreak: ""I think it will help to accelerate the return of jobs to North America."""	1
5345	PSA: Ya shoulda been washing your hands way before the corona virus showed up	1
7095	"n South Africa, a video claiming testing kits were contaminated was widely shared on social media.In the video, a man calls on South Africans to refuse swab tests, which check if someoneThe clip begins with the man having a swab stuck up his nose. ""Do not under any circumstances allow them to test you. There's a possibility that the swabs are contaminated with Covid-19,"" he says. currently has the virus.In the video, a man calls on South Africans to refuse swab tests, which check if someone currently has the virusHe alleges that people globally are saying the swabs are being used to spread the virus, and refers to reports in the UK that test kits there were contaminated.But this is misleading - the tests were giving false positive readings, it wasn't that the swabs were contaminated with the actual virus"	1
2211	Sri Lanka Offers Friendship, But Firm On China &amp; Tamils My Wednesday Column https://t.co/GisLiftl79 #Sri Lanka #Narendra Modi #India #China #Mahinda Rajapaksa #bilateral relations #foreign affairs	1
2443	@CTVVancouver Keep flying people from China and reported cases will increase	1
2085	If you want to listen to me gab about wrestling 👇👇👇 The Current with Matt Galloway - Feb. 13, 2020: Coronavirus and Canadian trade; Haisla First Nation in Downtown Eastside; Vancouver’s wrestling boom https://t.co/5lTtvFf5Fr	1
5619	CDC has been proactively preparing for the possible introduction of #2019-nCoV in the US in a traveler from Wuhan, including on Jan 8, alerting clinicians to watch for this new virus, & on Jan 17, providing more guidance to public health partners	1
665	"Hollywood newcomer Rachel Matthews, 26, revealed that she's among those suffering from coronavirus. In an attempt to help others identify the virus, the ""Frozen II"" actress shared a timeline of her symptoms, saying that things started with a ""sore throat, fatigue and headache,"" before having a fever, body aches and a ""deep, dry cough."""	1
5548	Pay attention and be informed. Ignorance is not bliss. We can dig deeper and respond smarter to contain #Coronavirus. Praying for those who’ve been infected and imploring organizations, schools and institutions to exhibit compassion and concern for employees and students	1
2668	Was Jared somehow unavailable? BBC News - Trump names VP Pence man in charge of coronavirus response https://t.co/bgxNfly8nN	1
93	Coronavirus layoffs spark surge in state jobless claims. In Ohio, more than 48,000 people applied for jobless benefits in two days. The tally during the same period the prior week: just 1,825	1
5724	Chinese authorities’ control of information has been amazingly effective. Last week when I spoke to friends in Wuhan about #coronovirus , they dismissed what I said as fake news. Now they are trapped in the city, a giant cage guarded by policemen and soldiers	1
2080	All the respect to the doctors, nurses and all the medical staff fighting to save the victims of the #coronavirus they are in the middle of a war. Hope they stay safe and can go back to their family peacefully 😔♥️♥️#notallheroeswearaCape praying for you ✊ https://t.co/6FA8scSpIt	1
5773	Many patients in Wuhan fell on the streets, hospital outpatient halls and other places	1
664	"""Quantum of Solace"" Bond girl Olga Kurylenko, 40, recently announced that she tested positive for the novel virus. The actress explained that she was denied a hospital bed because the facility was full amid the crisis"	1
2271	Judicial Watch - Epidemic of Government Employees Watching Porn on Taxpayer Time - https://t.co/pIWAJHK6SD	1
2483	Corona is a beer! Coronavirus is a virus! Look at the hole word please! Bear is not beer! https://t.co/5ZktYeTBWU	1
6367	Instead of blaming them, let’s pray for China especially those who risk their lives in helping those who are greatly affected by this crisis. Hate the virus, but don't hate the Chinese people. Remember they are still human and they're struggling too	1
5795	Wuhan where people lacks food and medical resources	1
2600	@MRC_Outbreak @Imperial_JIDEA @The_MRC @BBCWorld @FT @imperialcollege @dr_anne_cori @IlariaDorigatti @SRileyIDD @neil_ferguson @WHO #WuhanCoronavirus #Wuhan Citizens in Wuhan have been retreating as CCP will block in and out at 10 am Jan 23 2019 local time. World must keep looking and do plague spreading from Crazy CCP's eating wildlife barbaric Chinese of China! https://t.co/y1gKZJ0JlR	1
1843	Only few people will stay in campus tho?? https://t.co/Aq5huubeMB	1
5740	Wuhan Coronavirus blamed on bat soup as pics emerge of people eating the Chinese delicacy	1
630	Texas included abortion among unnecessary medical procedures it ordered stopped to conserve medical resources during the coronavirus pandemic	1
2250	A must-read for all!! Do share as much as you can! #Coronavirus #CoronavirusSymptoms #Wuhan #China #coronavirusindia #Coronavirustoronto #coronavirusaustralia #coronaviruschina #CoronaVirusCanada https://t.co/dZJEupzmIx	1
90	The rapidly spreading coronavirus pandemic is taking a particularly harsh toll on older people	1
5328	.@realDonaldTrump when are you going to visit and embrace the people in the US with Coronavirus	1
2645	#Myanmar #Yangon has a direct flight to #Wuhan and it flies once a week by #China Eastern Airlines. #RiskAssessment #WuhanCoronavirus #WuhanPneumonia https://t.co/zMU79U4lnm	1
436	Reports from the World Health Organization and the U.S. CDC found that mild cases account for 75-to-80% of all cases	1
6380	The Chinese doctor who warned the public about the Wuhan coronavirus has died of the illness	1
2396	British victim describes what it is like to have coronavirus https://t.co/e9WY7kSij4 via @MailOnline	1
1026	REAL ID enforcement deadline pushed back to 2021	1
7100	But these recipes, alleged dupes for one of the country's most popular brands, were for a disinfectant better suited for cleaning surfaces and, as scientists pointed out, not suitable for use on skin	1
1983	bc that shit happened in china so it don’t effect us tf https://t.co/GGYm0hCc5U	1
5702	The CDC said 14 days incubation period	1
6322	All international flight from Wuhan is either unknown or canceled. But then there is one departed to DPS	1
842	Inter Miami owner David Beckham has altered the MLS’s team logo in the wake of the coronavirus pandemic to encourage social distancing after the league announced last week that it intends to play a full season	1
765	The major religions -- Christianity, Judaism, and Islam -- are adapting to virtual rituals as the coronavirus pandemic causes many to shut their doors to faithful followers	1
5762	Friday is the eve of the Lunar New Year celebrations 除夕 and it’s going to be a melancholy and worrisome time for many in China. In Wuhan I’ve run into several migrant workers from Henan who can’t leave. But what about those who have already left to home towns and villages	1
5708	The CDC and the FAA are still operating on the Obama “H1N1” and Ebola doctrine	1
